"KmeansGroup" "FoldChangeQ95" "SmExp1" "SmExp2" "SmExp3" "SmExp4" "SmExp5" "SmExp6" "SmExp7" "SmExp8" "SmExp9" "SmExp10" "SmExp11" "SmExp12" "SmExp13" "SmExp14" "SmExp15" "SmExp16" "SmExp17" "SmExp18" "SmExp19" "SmExp20" "SmExp21" "SmExp22" "SmExp23" "SmExp24" "SmExp25" "SmExp26" "SmExp27" "SmExp28" "SmExp29" "SmExp30" "SmExp31" "SmExp32" "SmExp33" "SmExp34" "SmExp35" "SmExp36" "SmExp37" "SmExp38" "SmExp39" "SmExp40" "SmExp41" "SmExp42" "SmExp43" "SmExp44" "SmExp45" "SmExp46" "SmExp47" "SmExp48" "SmExp49" "SmExp50"
"Rab11fip4" 4 1.52124224766771 -0.816578155427448 -0.642579979280553 -0.635482442818707 -0.850277433606291 -0.234480164121219 -0.55739048660243 -0.792952802584518 -0.590968355715699 -0.60708811293102 -0.732211941276432 -0.397847745936888 -0.551320262872456 -0.521591896593401 -0.656666413293264 -1.04148718149472 -0.387203723127165 -0.689977173359764 -0.556882480084438 -0.537840189599817 -0.665209381893294 -0.264272124726812 -0.0538032713208091 -0.0608787165479791 1.32486938777428 1.39931364921068 1.86007970586267 1.19903713659094 1.60933292385169 1.7668125188957 1.76629117486823 1.96112556845553 1.35758371904439 0.606723117450812 1.3347681396386 1.26846457310974 1.26354990673012 0.981098065269613 0.190215664588103 0.820264953797975 -0.679700168130282 -0.798215296648555 -0.613866473941237 -0.261460536038584 -0.930797351195256 -1.32758521406953 -1.32758521406953 -0.536579288032829 -1.11560057451143 -0.889795190158845 -0.904596710795565
"Gprc5c" 4 1.53257722937378 -0.781433549903252 -0.743954787570054 -0.812446088873441 -0.812446088873441 -0.812446088873441 -0.720067648257288 -0.812446088873441 -0.812446088873441 -0.665661366138242 -0.793510071427002 -0.651490420091778 -0.609690956613286 -0.744312285261608 -0.65632614389055 -0.812446088873441 -0.728295579190358 -0.812446088873441 -0.69425164413496 -0.812446088873441 -0.795371738198672 -0.72609549751317 -0.704622650811389 -0.605038308039613 2.32824394277573 1.48855158776837 0.93214569639845 1.23408082361067 1.12566524856409 0.595721002416895 1.15579571415348 0.633870695265368 0.615856537231555 0.587337602102589 0.76216261822876 1.56859820886911 1.08818066495203 1.18966992846073 2.80951888105285 0.256469335996478 1.18521853583034 1.32963989106005 -0.254297633687229 0.0615658993548056 -0.728739744944498 -0.812446088873441 -0.812446088873441 -0.417003363305606 -0.763028138096549 -0.812446088873441 -0.76077153878318
"Sun2" 4 1.58536596114035 -0.801762522388783 -0.837840103521237 -1.10498615690284 -0.777924352094265 -0.720123510971149 -0.600582740775602 -0.397109591255276 -0.187362666890315 -0.76981587538822 0.343588410491106 -0.00756574091180212 0.112080608231548 -0.636121993511011 -0.321981002874416 -0.347988130399562 -0.540872052273469 -0.610950715932391 -0.310260750204042 -0.35416154869274 -1.04416920822959 -0.72262992404419 -0.385627871620496 0.37097239240285 -0.593549016234095 0.323757464362656 0.101921557619102 -0.705141557150831 -0.622539209968712 -0.218728698373671 -0.4401343754914 1.33882113618492 0.14091595342998 0.170263702713083 0.600405785840157 0.332396353082851 1.81431229186003 2.62879438958462 1.68967481750368 3.79337266846397 0.949150771611503 0.308649376040701 0.750939740688226 0.398404992895977 -0.522139387899955 -1.2504779972592 -1.2504779972592 1.17462726781789 -0.882679941703012 -0.409259509710038 -0.553451492033678
"Tulp3" 4 1.3367745339464 -0.960063253502921 -0.641802079099196 -0.643975884268071 -0.919822265693703 -0.921652703784246 -0.97676803288389 -0.394884158687123 -0.798733846274327 -0.442333243773383 -0.549154526268067 0.17021352057459 0.0819654997713406 -0.0543026644812299 -0.257491087072664 -0.587245614817967 -0.752963671236762 -0.959479218835473 -0.463301576588601 -0.993927977192515 -0.71012142569901 -0.58439390113222 -0.353095632567573 -0.572238542335418 -1.13145222317428 0.63756082498286 0.53707020560519 0.735632551228193 0.469376250502811 0.801932182517867 1.05587054207484 0.855344041201749 1.8578993818389 1.11682770896717 1.65040071026331 1.55503412513953 2.47317733384106 2.67418832403065 1.44002700336951 1.19467236043031 -0.454465284161771 0.0659917927047951 0.522395164780273 -0.408115836469099 -0.69070648686725 -0.222707083381264 -1.46902006281871 -0.521034327608055 -0.897277820296208 -0.819819940621092 -1.08000368617926
"Nlgn1" 4 1.37488206946718 -0.680395708884195 -0.856108149337118 -1.33526869537641 -1.45917321314071 -1.02934009488595 -1.06722795311384 -0.764904671847197 -0.890418414732395 -1.00782003617396 -0.489003706546406 -0.20507167323651 -0.445508133024617 -0.113999018506719 -0.07170012092351 -0.231914847765149 -0.00487014848607091 0.0720634907711455 0.0854227627317362 -0.00478839125608487 -0.300532924548656 -0.108813019561908 -0.143326927897882 -0.128257798884988 -1.32026918974767 -0.471660687054833 0.77055339258098 1.03998681687869 0.594590444991285 1.02606199366969 1.01374439582566 1.37013966642812 1.35741837641858 1.42540527250136 1.21261643510005 0.917010595116674 1.68186765154217 2.11604826360807 1.02930303053769 1.90450523836314 0.695926597333175 0.666339185985827 0.688633299513134 0.24635725665494 -1.30068718000453 -1.14725865138581 -0.504776668647048 -1.15618763812592 -1.45916196211366 -1.17618343648057 -1.41424717432899
"Prss23" 4 1.45292017299981 0.165154242292309 0.363767221467074 -0.780141042979536 -1.07859864124756 -0.876557534220326 -0.992117653780326 -0.363891419300228 -0.653321087609427 -0.744244668145149 -0.22724768140564 -0.0412473812244496 -0.0303236484316155 0.425568052895165 0.092699959102742 -0.120479540316221 -0.0017529070025565 0.106464177036319 0.0449830228895997 0.0417319451679765 -0.0221835622592865 0.137730327091704 0.195061011282743 -0.0102280426292798 0.0786612818473548 0.260855289860933 0.749955021466059 1.11344446475255 0.721491513182703 0.814873682653872 0.837236932353253 0.68609858425894 0.970955725137396 1.48304093035957 1.19741340522756 1.21686246401409 1.19998153260814 1.5574297347241 2.42656049098087 1.7382111778771 -1.00271759733609 -0.452830267928127 -0.695686524381041 -1.36493026192342 -1.49642995600129 -1.42371315656548 -1.60820551383609 -1.45533490345895 -1.54438958895948 -1.52834808921805 -1.56423169337031
"Fjx1" 4 1.29293109378006 -1.03107597401237 -0.761194933037093 -1.00128274972515 -1.01270032321077 -0.453272879148691 -0.89608919966033 -0.75196543825572 -0.654757406218828 -0.620992018284523 -0.527581082546102 -0.291589031918536 -0.127106242916034 -0.603362678734533 -0.187368004633693 -0.67295503654454 -0.403463865505878 -0.455245956632319 -0.310655626347122 -0.5299356835759 -0.747694985747061 -0.000634835164208286 0.0450911506456083 0.236725154906296 1.18867339111822 0.475944737666806 1.17446421636051 0.865801904414358 1.03116850920986 1.03345827778855 1.24211386526507 1.47959353335924 0.790826895087627 1.19059014952236 1.37653087219123 1.40393135917772 1.71749673879863 2.49194307635305 1.25024907507938 0.999568633950153 -0.889178583975486 0.0355244265743551 -0.684820349760392 -0.904144455674082 -1.4029633461654 -1.54158888931578 0.673435145951803 -1.0609066240835 -1.45134968619685 -0.648309458593733 -1.37187686161626
"Pmp22" 4 1.77163868737477 -0.756256430555926 -0.756446660870443 -0.779960548482987 -0.780501081851409 -0.825784905972612 -0.720363656355069 -0.746969084715099 -0.747490840482186 -0.746944659101872 -0.741442410373878 -0.728287373428973 -0.762997189180003 -0.700798689286223 -0.658493694377328 -0.706410075266153 -0.628110987250793 -0.683251292218787 -0.539113397411803 -0.66310065928294 -0.562464657143296 -0.430197021667012 -0.273944934969634 -0.462455942004529 0.561621817096168 0.942652455534389 1.35053205531776 1.84232295115359 1.4413768145767 1.68524680942289 1.66498901953647 1.43169241828109 1.85936780477472 1.85048113771796 1.41262921545914 1.02971134824903 0.84913300640331 1.26342586884296 1.35910168376153 0.638501351748021 -0.490058940973552 -0.403813837311003 -0.416584616290013 -0.621740741481904 -0.724045517590999 -0.825784905972612 -0.825784905972612 -0.825784905972612 -0.781584648430254 -0.811670327033375 -0.825784905972612
"Sema5a" 4 1.45017638662631 0.872343040889525 0.423845895855526 0.342994840351836 -0.668074004162278 -0.610848042753979 -0.126162158518289 0.219781180649196 0.493274497435083 -0.522716168889915 0.671069726984253 0.366610754046404 -0.216322750792921 0.161458406918092 -0.887674414411664 -0.748215256221953 -0.776874912453943 -0.932971147110923 -0.798333009465461 -0.968782279571284 -0.940019271039648 -0.994045516454822 -0.822859627611367 -0.812281592012063 0.023519892796999 -0.210778908505061 0.437970407352792 0.772806922573749 0.467345798333639 1.00847456683719 0.641870529985995 0.767140349278964 1.00275169643619 1.25604793543647 1.09086699034731 1.02389415069469 1.71452866262971 0.218204740345136 2.11248209304651 2.87829614329722 -0.565463123349043 1.0192764858409 -0.037284845036709 -0.936706771051166 -1.29521008233987 -1.37315632945425 -1.37315632945425 -1.03067834999838 -1.31860112566724 -1.15894994183913 -1.31086613682407
"C530008M17Rik" 4 0.921249385412057 -1.12560571448496 -0.496075524245114 -0.735592609311752 -1.1857105990582 -1.18765409473061 -0.791741254772843 -0.421054194618063 -0.67653309609 -0.681966961810045 -0.428102607390674 -0.0707781972642654 0.199932818171881 0.394776562428143 -0.746388080110317 -0.92160125793957 -1.04608250544482 -0.900860484586648 -0.616043331053172 -0.573203397612997 -0.844874372536626 -0.466927861041734 -0.342965560341433 -0.313957848400429 1.58197615219603 0.717419971225721 0.603672773474781 0.986965913028632 1.14955218425177 1.31155103121351 1.21715074334251 1.22827136106381 0.696374421642634 0.54062968292685 0.759117587592246 1.15255731745525 1.05638340295214 0.966823474741652 1.73655077788751 0.850926326108255 1.11252059030813 2.32906476111081 0.814216863006256 0.364324322779459 -0.873923390481256 -0.675573963919559 -1.85558068065266 -0.614833871636696 -1.41024837074906 -1.20201914310853 -1.486109450928
"Apba2" 4 1.53377859067362 -0.969717104459004 -0.96070267617862 -0.924854347407719 -0.977935360535647 -1.03588075411223 -0.941032162186774 -0.886587958747966 -0.720609101220806 -0.753849440453864 -0.732212966114117 -0.725283695835277 -0.74712515454369 -0.722059350324351 -0.844863168157114 -0.591230491474506 -0.852518438892642 -0.863180555031606 -0.724026014022504 -0.868304364485807 -0.886862297014681 -0.720573290882684 -0.552705708388375 -0.707175559373863 -0.0162222828529837 0.111368646242524 0.58728950457099 0.553397552869809 0.55853680447527 0.847954912146145 0.624581351513878 0.909807711586279 1.14789906490916 1.22602567488734 1.06196199676505 1.32768262278596 1.30036782735071 2.40956050274106 1.51868203331565 1.29879711959683 2.02533104231703 1.81859783289729 0.935044878559328 0.46574957305804 -0.496065052099439 -0.698600956288187 -1.12409427771309 0.488736972690338 -0.739391605507013 -0.161342572395602 -0.806145509252134
"Zfp704" 4 1.46879165254712 -0.918534197158417 -1.00082835955889 -0.815507054547541 -0.988960411880233 -1.03331555165464 -1.04467694233644 -0.824633213687438 -0.942678201208715 -1.20704771082698 -0.82169661474143 -0.780315053836874 -0.787237069044376 -0.757853292114014 -0.321807562679645 -0.480306657190876 -0.171991746863377 0.0898424269904431 -0.062125021676822 -0.046198310618416 -0.416553384881872 0.0234241014729643 0.11383327913483 0.0816653474378568 0.360680201401943 0.452252675709861 1.07162129308722 1.32839483305377 0.628835944435971 0.995944749007666 0.880516395843768 1.77095077975333 1.01988036517122 1.23383455676445 1.21659051142879 0.799461314739878 1.10270883220902 2.05376520955644 1.3564708256093 2.83682504644452 -1.30486723079298 -1.16743964888168 -0.706246896475712 -0.406229401766478 -0.227275843101668 0.36781458866132 -1.30486723079298 -0.398444372749108 -0.750144018155372 -0.746044385853569 -0.820279545385147
"Sox9" 4 1.30113377687897 -0.143492544601704 -0.843862115828816 -0.880917475498254 -1.35274023403685 -1.31769964011273 -1.23665657641124 -0.917045357739314 -0.974347419568314 -1.08255934574159 -0.731191409050627 -0.698206553607587 -0.801095194238098 -0.432918582995722 0.148783809046346 0.0568379674650955 0.309029593975589 0.134518895040809 0.207966341467263 0.447182744816314 0.106611822240068 0.127486535513444 0.172433254293454 -0.211090663492058 -0.343773350036723 0.805855773821236 1.208465797617 1.24721989122398 0.732722709192984 1.46355877416568 1.58888965197208 1.34569800288429 1.22952542450908 1.14962886995408 0.944356649305158 1.00646166362792 0.699857299114375 0.813130349254653 1.33511979364754 1.88411058055587 0.844036072469103 0.145905469932336 0.432242317609227 -0.284244649057444 -1.33330065932234 -1.32630984959399 -1.53898192616619 -1.1128168822664 -1.47346450140944 -1.39035919494075 -1.46169570587776
"Cyp2j6" 4 2.1417402295452 -0.342485275869464 -0.378473052192679 -0.625330760032704 -0.647392699934704 -0.941400296991227 -0.525047777656314 -0.588547239517901 -0.564712192803399 -0.464131598419883 -0.71092726897463 -0.328116908675967 -0.317858584929865 -0.450798484882977 -0.677430781846492 -0.654955740859821 -0.778570617698624 -0.843172945574654 -0.675950301282423 -0.81634762864064 -0.710316333988535 -0.60969179494264 -0.573826955837015 -0.738253596371869 -0.0290846393261468 -0.212376137888549 0.314107037247625 0.520042098762882 0.510913296074095 0.21388425743521 0.611248951994418 0.0526646165973396 0.499596119637819 0.33074857618302 1.27208058563307 2.02908060243396 2.23391628809076 1.61009532815476 3.00003333498824 2.4404803199884 1.02891491753207 0.162054356316568 0.888679028914901 -0.000944660667178362 -0.941400296991227 -0.941400296991227 -0.941400296991227 -0.551776281716154 -0.794007995729726 -0.775683931339486 -0.708466569964991
"Fabp7" 5 2.58199067009028 -0.515111511486741 -0.520367555171553 -0.498669882888015 -0.495357701360485 -0.4973757487165 -0.507713765003419 -0.508027933974622 -0.508454871434584 -0.495972854883118 -0.494328094051666 -0.484055834277588 -0.502285666445798 -0.477352776657063 -0.502086939530048 -0.493325862176989 -0.514938436041176 -0.502931877232016 -0.502628654955073 -0.507980471772786 -0.510758702508078 -0.50629043090138 -0.490060996305534 -0.412492729485274 -0.333325794454805 -0.322690212529339 -0.354420158923201 -0.396255601076512 -0.347827486212726 -0.344312816479609 -0.294484883498239 -0.36390614454583 -0.416769610049574 -0.439940180154261 -0.398435866336047 -0.320291297374398 -0.414451237493655 -0.350712791894787 -0.0699670936566427 0.586966646550351 -0.0828276739388251 -0.255693044526134 3.0083717914211 2.70885516077181 2.44751968760868 3.34205048379162 0.672374198920069 0.324059761558662 1.09575500925028 0.101538780287348 0.0853990001538808
"Meg3" 5 2.24599850259777 -0.270321353144704 -0.405624584644415 -0.345040104671417 -0.492031394051528 -0.43423859924113 -0.489304485503993 -0.370111479911853 -0.399662289354028 -0.455112235285416 -0.287675153993803 -0.441785293437904 -0.499675043562059 -0.496088555081705 -0.583575121628938 -0.547905653752469 -0.70092121224405 -0.723698973376129 -0.592237734092539 -0.696578899479239 -0.722134445758134 -0.589155131279522 -0.537233032891004 -0.465000188163223 -0.567061359001242 -0.571093450413971 -0.429619817101569 -0.437272324094575 -0.410933651923711 -0.400695969422263 -0.316372631283695 -0.461102685163265 -0.478056657529247 -0.631573761476943 -0.601569469208001 -0.457411385666163 -0.668496316857706 -0.703990300794152 -0.181267784309738 0.230373822359162 1.31608564185521 0.448620794964891 1.78121503691133 2.61452347010911 2.37761341851719 2.38524544769006 2.84079369359643 1.75440394720535 0.390236752492556 0.550784239442799 -0.0742662389464061
"Gadd45g" 5 1.77703293465385 -0.411645718958954 -0.402687353912914 -0.495018875207201 -0.511316590965567 -0.553922580277711 -0.563437784371112 -0.480539912229367 -0.414638015210046 -0.455307292131485 -0.408860400984784 -0.437742600011111 -0.445657236494084 -0.420634385393382 -0.40685781564775 -0.40926870216777 -0.477725319711228 -0.500953329976679 -0.488358785704372 -0.477490083591564 -0.49710593276534 -0.350636136970434 -0.402444482874328 -0.399849195422267 0.278395938109684 -0.0999567769232243 -0.236862939365059 -0.439267656841003 -0.383483230424922 -0.319714263043632 -0.294233484832533 -0.218842524880806 -0.338963057794953 -0.213398369300712 -0.210330865262898 0.177647173430819 0.278624762174133 -0.168368099209683 0.409173927686147 0.059266637721119 3.97749881135305 4.17086928778152 2.05214429707445 1.6672321669096 -0.216334955995475 -0.300670429791542 0.125089705203928 0.049583915157894 -0.451538842099567 -0.303043386624162 -0.41545214388658
"Neurog2" 5 0.829095237570407 -0.6558092740904 -0.80808997965072 -0.830678603430481 -0.830678603430481 -0.830678603430481 -0.830678603430481 -0.785093391528637 -0.74533238113718 -0.766862496644727 -0.782659754220903 -0.263761631524782 -0.329892737576768 -0.142600450077124 0.340098224266367 -0.0123331303741607 -0.20079391344872 -0.0813637310704846 0.0937813432491922 -0.101244428542826 -0.0935372273090455 0.456738343719614 0.278134664014371 0.0447670675613325 0.864953073772099 0.785268993323895 0.0456091349581815 -0.163443766344433 0.121904933200033 -0.0135907938097574 -0.00766151338420491 -0.0368552573013398 -0.3253934699539 -0.398493678917885 -0.210226677912787 0.61804043813516 0.68214585837349 0.102209343061815 0.362827270241824 -0.0855795489279179 3.75448303224662 4.7081662420804 0.181684437901376 0.18849356577087 -0.749645726788845 -0.830678603430481 -0.830678603430481 -0.362810588136053 -0.778562144264393 0.227788283075098 -0.800480173001267
